target,template,seed,fold,test_r2
FCC_20pct,additive,0,3,0.9185061090480026
FCC_20pct,additive,0,4,0.9360111780725285
FCC_20pct,multiplicative,0,0,0.871901880228686
FCC_20pct,multiplicative,0,1,0.9166038151635232
FCC_20pct,multiplicative,0,2,0.9453812297992066
FCC_20pct,multiplicative,0,3,0.920480805119545
FCC_20pct,multiplicative,0,4,0.9301015223092621
FCC_20pct,thermal_softening,0,0,0.9568971844068753
FCC_20pct,thermal_softening,0,1,0.9473651303095464
FCC_20pct,thermal_softening,0,2,0.9454091151054783
FCC_20pct,thermal_softening,0,3,0.9483345630107253
FCC_20pct,thermal_softening,0,4,0.9502125066579388
FCC_20pct,arrhenius,0,0,0.9498289973767099
FCC_20pct,arrhenius,0,1,0.9447218038644845
FCC_20pct,arrhenius,0,2,0.9542726670456161
FCC_20pct,arrhenius,0,3,0.9435055484431502
FCC_20pct,arrhenius,0,4,0.9494167899809868
FCC_20pct,power_law,0,0,0.9141738353301511
FCC_20pct,power_law,0,1,0.916406063820712
FCC_20pct,power_law,0,2,0.9328591381066039
FCC_20pct,power_law,0,3,0.9219246014248117
FCC_20pct,power_law,0,4,0.9090983045529981
FCC_20pct,free_2stage,0,0,0.8976380394745237
FCC_20pct,free_2stage,0,1,0.935568906850324
FCC_20pct,free_2stage,0,2,0.9506780407877038
FCC_20pct,free_2stage,0,3,0.9324960193489923
FCC_20pct,free_2stage,0,4,0.9401829858396998
FCC_20pct,free_1stage,0,0,0.932823424369309
FCC_20pct,free_1stage,0,1,0.9480019122630352
FCC_20pct,free_1stage,0,2,0.9435051506075337
FCC_20pct,free_1stage,0,3,0.950550067816649
FCC_20pct,free_1stage,0,4,0.9353323546794944
FCC_20pct,entropy_weighted,0,0,0.9161391981734958
FCC_20pct,entropy_weighted,0,1,0.9383750254697582
FCC_20pct,entropy_weighted,0,2,0.9372199036703621
FCC_20pct,entropy_weighted,0,3,0.9217110654282945
FCC_20pct,entropy_weighted,0,4,0.9141460461327513
FCC_20pct,calphad,0,0,0.17953402000224494
FCC_20pct,calphad,0,1,0.3098932011856116
FCC_20pct,calphad,0,2,0.22183975982874404
FCC_20pct,calphad,0,3,0.16708458582904528
FCC_20pct,calphad,0,4,0.17883125339702743
HCP_20pct,additive,0,0,0.7221376454423161
HCP_20pct,additive,0,1,0.7385068254665956
HCP_20pct,additive,0,2,0.6722177813957222
HCP_20pct,additive,0,3,0.6362838033740601
HCP_20pct,additive,0,4,0.5878345982121411
HCP_20pct,multiplicative,0,0,0.6819602090899533
HCP_20pct,multiplicative,0,1,0.7146859592014703
HCP_20pct,multiplicative,0,2,0.6437854102381626
HCP_20pct,multiplicative,0,3,0.6124053150162702
HCP_20pct,multiplicative,0,4,0.5713964002987724
