atomic_volume_delta,atomic_weight_uncertainty_delta,electron_affinity_delta,fusion_heat_delta,metallic_radius_avg,molar_heat_capacity_delta,thermal_conductivity_delta,vdw_radius_batsanov_avg,vdw_radius_batsanov_delta,T
0.2576108985556984,0.0010912906853813,0.3556384135827619,2.9967922850941804,117.25,0.7567132878442134,110.61211552085965,202.5,2.499999999999986,80
0.2692320889481618,0.0011468597821878,0.3484569505225339,2.9995701358694715,117.2,0.8118033936859338,123.24620430260724,202.0,2.449489742783164,80
0.2575286605946046,0.0011516489742972,0.358661875777819,3.0328390577147344,117.3,0.7452221145403559,123.53940666847969,202.25,2.4874685927665356,80
0.2672266972247789,0.0008312326028254,0.3524916753610912,2.400449957820408,116.55,0.8050403716584651,7.948161737156584,202.25,2.4874685927665356,80
0.2640380498386647,0.0008678269643195,0.3423034321758532,2.4343160743831107,116.65,0.7630221163242908,8.301770895417432,202.49999999999997,2.499999999999986,80
0.2583916011902123,0.000895823442426,0.3241030286187849,2.452967386656414,116.75,0.7152698791365394,8.608964804202648,202.75,2.4874685927665356,80
0.2670671525984487,0.0009280666139884,0.3612563786377604,2.446175535402151,116.6,0.8109013503503367,67.77352930901563,202.0,2.449489742783164,80
0.2638943652867793,0.0009568090927661,0.3589909881695763,2.4763804231175786,116.7,0.7671197755240049,67.93989181622239,202.25,2.4874685927665356,80
0.258262950911036,0.000978192026138,0.3495608145480109,2.4916991692417443,116.8,0.7174120155113098,68.10180082053631,202.49999999999997,2.499999999999986,80
0.250006822599975,0.0009926911100639,0.3323565428090275,2.492406267043958,116.9,0.6604413297182421,68.25928801269465,202.75,2.4874685927665356,80
0.2669073811378628,0.0010132460905426,0.3617826433289315,2.490435504083573,116.65,0.8153857982574872,92.78689279742048,201.75,2.3848480035423507,80
0.263750469419618,0.001035781656528,0.3670179007821947,2.517122315264,116.75,0.7697822744127066,92.99901397326748,202.0,2.449489742783164,80
0.2581341005802225,0.0010517697656806,0.3653320037651628,2.529221224013431,116.85,0.7180327290590587,93.20769536363402,202.25,2.4874685927665356,80
0.2498924996788561,0.0010615063070938,0.3566268097823955,2.526941778118364,116.95,0.6586901775493541,93.41296002161585,202.49999999999997,2.499999999999986,80
0.266747382435426,0.0010895079806958,0.3541072025837217,2.533306682973856,116.7,0.8185163407043256,110.05290489123854,201.5,2.291287847477907,80
0.2636063618911263,0.0011068891724106,0.3669529525731724,2.556604975353056,116.8,0.7710244808045977,110.30812526736187,201.75,2.3848480035423507,80
0.2580050498980485,0.0011182931815941,0.3726484977598446,2.565586628823903,116.9,0.7171359703710305,110.56026354436752,202.0,2.449489742783164,80
0.2497779839505649,0.0011239019708141,0.371522827512885,2.5604023121376844,117.0,0.6552745607758625,110.809340761508,202.25,2.4874685927665356,80
0.2634620423539827,0.0011715646119612,0.358791749221981,2.5948858838106923,116.85,0.7708532610036747,123.17883990361332,201.5,2.291287847477907,80
0.257875798563724,0.0011789570136353,0.3720094794360339,2.600843901505817,116.95,0.7147160275242185,123.47286128943476,201.75,2.3848480035423507,80
0.2496632751497905,0.0011808961173617,0.3781540179222865,2.5928294872590447,117.05,0.6501682474559948,123.76395719271424,202.0,2.449489742783164,80
0.2773575452045711,0.0007823321800872,0.3366055495789826,2.544594270212837,116.65,0.8739615266131568,7.549860925871414,202.25,2.4874685927665356,80
0.2734804220772169,0.000827900742843,0.3298672907213883,2.6030472047198834,116.75,0.8303216244323639,7.965881934851907,202.5,2.499999999999986,80
0.2672078187240313,0.000863710391277,0.3150737024386023,2.646539060735737,116.85,0.7812520399973364,8.32819908503633,202.74999999999997,2.4874685927665356,80
0.2583653213282927,0.0008909386286383,0.2909988341022502,2.6757994599745323,116.95,0.7256521205095453,8.643568418193956,203.0,2.449489742783164,80
0.2772097863856443,0.0008884838996853,0.3417130168942484,2.593263339886638,116.7,0.8760734843607582,67.5680242422405,202.0,2.449489742783164,80
0.2733477401145454,0.0009245429357255,0.3431093402917923,2.6478028627524366,116.8,0.8306196482145118,67.74012308078574,202.25,2.4874685927665356,80
0.2670895957044726,0.0009525521717995,0.3370906819773708,2.6877731954166073,116.9,0.7795182807349674,67.9077271008241,202.5,2.499999999999986,80
0.2582612262642677,0.0009732068844803,0.3232431149405489,2.713818158978232,117.0,0.7215705093752097,68.07086950377526,202.74999999999997,2.4874685927665356,80
0.2770618221182652,0.0009806954879064,0.3381671122722742,2.640444848884369,116.75,0.8769394220811374,92.52001729355656,201.75,2.3848480035423507,80
